state,county,provider,source,field_category,technical_access,automated_access,storage,caching,derivation,customer_display,export,api,image_use,document_use,commercial_use,authorization_required,legal_status,evidence_url,reviewed_at,notes
TX,ALL,Texas Comptroller of Public Accounts,tx_comptroller_directory,DIRECTORY,YES,ROBOTS_ALLOWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://comptroller.texas.gov/taxes/property-tax/county-directory/,2026-09-16,254/254 county pages read this phase. robots.txt Allow: /taxes/. Terms of use NOT reviewed.
FL,ALL,Florida Department of Revenue,fl_dor_local_officials,DIRECTORY,YES,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,All 67 counties read from the page's own dropdowns. Terms of use NOT reviewed.
FL,Alachua,County Property Appraiser,http://www.acpafl.org/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Dixie,County Tax Collector,https://dixietax.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Dixie,County Clerk / Value Adjustment Board,https://dixieclerk.com/departments-services/clerk-services/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Duval,County Property Appraiser,http://www.coj.net/Departments/Property-Appraiser.aspx,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Duval,County Tax Collector,http://www.coj.net/tc,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Duval,County Clerk / Value Adjustment Board,http://www.coj.net/Departments/Regulatory-Boards-and-Commissions/Value-Adjustment-Board.aspx,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Escambia,County Property Appraiser,http://www.escpa.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Escambia,County Tax Collector,http://www.escambiataxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Escambia,County Clerk / Value Adjustment Board,https://www.escambiaclerk.com/264/Value-Adjustment-Board-VAB-Information-a,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Flagler,County Property Appraiser,http://www.flaglerpa.com/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Flagler,County Tax Collector,http://www.flaglertax.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Flagler,County Clerk / Value Adjustment Board,https://flaglerclerk.com/vab/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Franklin,County Property Appraiser,http://www.qpublic.net/franklin/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Franklin,County Tax Collector,http://franklincountytaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Franklin,County Clerk / Value Adjustment Board,http://www.franklinclerk.com/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gadsden,County Property Appraiser,https://gadsdenpa.com/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gadsden,County Tax Collector,https://www.gadsdentaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gadsden,County Clerk / Value Adjustment Board,http://www.gadsdenclerk.com/VAB/VAB.html,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gilchrist,County Property Appraiser,https://www.qpublic.net/fl/gilchrist/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gilchrist,County Tax Collector,https://gilchrist.floridatax.us/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gilchrist,County Clerk / Value Adjustment Board,https://www.gilchristclerk.com/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Glades,County Property Appraiser,http://www.gladesflpa.com/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Glades,County Tax Collector,http://www.mygladescountytaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Glades,County Clerk / Value Adjustment Board,https://gladesclerk.com/other-services/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gulf,County Property Appraiser,http://www.qpublic.net/gulf/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gulf,County Tax Collector,http://www.gulfcountytaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Gulf,County Clerk / Value Adjustment Board,https://www.gulfclerk.com/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hamilton,County Property Appraiser,http://www.hamiltonpa.com/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hamilton,County Tax Collector,http://www.hamiltoncountytaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hardee,County Property Appraiser,http://www.qpublic.net/hardee/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hardee,County Tax Collector,http://www.hardeecountytaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hardee,County Clerk / Value Adjustment Board,https://www.hardeeclerk.com/departments/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hendry,County Property Appraiser,http://www.hendryprop.com/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hendry,County Tax Collector,http://hendrycountytc.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hendry,County Clerk / Value Adjustment Board,https://www.hendryclerk.org/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hernando,County Property Appraiser,https://hernandocountypa-florida.us/,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hernando,County Tax Collector,https://www.hernandocounty.us/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hernando,County Clerk / Value Adjustment Board,http://hernandoclerk.com/administration/value-adjustment-board/,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Highlands,County Property Appraiser,http://www.hcpao.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Highlands,County Tax Collector,http://hctaxcollector.com/,ANNUAL_TAX|DELINQUENT_TAX|TAX_CERTIFICATE|PAYMENT_STATUS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Highlands,County Clerk / Value Adjustment Board,https://highlandsclerkfl.gov/clerk_to_the_board/value_adjustment_board/index.php,CASE_NUMBER|TAX_SALE|SALE_STATUS|RECORDED_DOCUMENTS|LIENS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
FL,Hillsborough,County Property Appraiser,http://www.hcpafl.org,PROPERTY_IDENTITY|PARCEL_ID|ADDRESS|LEGAL_DESCRIPTION|PROPERTY_TYPE|ACREAGE|ASSESSED_VALUE|MARKET_VALUE|TAXABLE_VALUE|OWNERSHIP|PROPERTY_CHARACTERISTICS|SALES_HISTORY,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,LEGAL_REVIEW_REQUIRED,https://floridarevenue.com/property/Pages/LocalOfficials.aspx,2026-09-16,DIRECTORY_LISTED by FL DOR. Site not fetched; terms not reviewed.
